id,Nombre,Plataforma,Marca,Puntuacion_usuario
14428,Conflict: Desert Storm II - Back to Baghdad,PlayStation2,PlayStation,83.0
14429,Wing Commander: Prophecy,GameBoyAdvance,Nintendo,83.0
14430,One Piece: Grand Adventure,GameCube,Nintendo,83.0
14431,Kingdom Hearts Re:coded,DS,Nintendo,83.0
14432,Sea Dogs,PC,PC_Gamer,83.0
14433,Gallop Racer 2006,PlayStation2,PlayStation,83.0
14434,Duel Masters: Sempai Legends,GameBoyAdvance,Nintendo,83.0
14435,Worms Forts: Under Siege,Xbox,Xbox,83.0
14436,NHL 10,Xbox360,Xbox,83.0
14437,Freestyle Metal X,PlayStation2,PlayStation,83.0
14438,Pokemon Mystery Dungeon: Red Rescue Team,GameBoyAdvance,Nintendo,83.0
14439,Tribes 2,PC,PC_Gamer,83.0
14440,NHL 09,Xbox360,Xbox,83.0
14441,Real Heroes: Firefighter,Wii,Nintendo,83.0
14442,"The Lord of the Rings, The Third Age",GameBoyAdvance,Nintendo,83.0
14443,Commandos 2: Men of Courage,Xbox,Xbox,83.0
14444,Naval Ops: Warship Gunner,PlayStation2,PlayStation,83.0
14445,WALL-E,PlayStation2,PlayStation,83.0
14446,Tony Hawk's Pro Skater 1 + 2,XboxOne,Xbox,83.0
14447,F.E.A.R.,PC,PC_Gamer,83.0
14448,Fragile Dreams: Farewell Ruins of the Moon,Wii,Nintendo,83.0
14449,Fatal Fury: Battle Archives Volume 1,PlayStation2,PlayStation,83.0
14450,Hunter: The Reckoning Wayward,PlayStation2,PlayStation,83.0
14451,Far Cry 3,PC,PC_Gamer,83.0
14452,Greg Hastings' Tournament Paintball Max'd,Xbox,Xbox,83.0
14453,Kya: Dark Lineage,PlayStation2,PlayStation,83.0
14454,JSRF: Jet Set Radio Future,Xbox,Xbox,83.0
14455,BlazeRush,PC,PC_Gamer,83.0
14456,NFL Street 3,PSP,PlayStation,83.0
14457,Lost Kingdoms II,GameCube,Nintendo,83.0
14458,Warframe,PC,PC_Gamer,83.0
14459,Blood Omen 2,PC,PC_Gamer,83.0
14460,Transformers: Decepticons,DS,Nintendo,83.0
14461,Heroes of Might and Magic V: Hammers of Fate,PC,PC_Gamer,83.0
14462,TSIOQUE,PC,PC_Gamer,83.0
14463,Spider-Man,PC,PC_Gamer,83.0
14464,Harry Potter: Quidditch World Cup,GameCube,Nintendo,83.0
14465,Justice League Heroes,PlayStation2,PlayStation,83.0
14466,Deadly Premonition,Xbox360,Xbox,83.0
14467,Chessmaster,Xbox,Xbox,83.0
14468,Military Madness: Nectaris,Xbox360,Xbox,83.0
14469,Resident Evil Outbreak,PlayStation2,PlayStation,83.0
14470,Rallisport Challenge 2,Xbox,Xbox,83.0
14471,Dokapon Kingdom,Wii,Nintendo,83.0
14472,Go Vacation,Wii,Nintendo,83.0
14473,Banjo-Tooie,Xbox360,Xbox,83.0
14474,Virtual-On: Oratorio Tangram Ver.5.66,Xbox360,Xbox,83.0
14475,Virtual-On: Oratorio Tangram Ver.5.66,Xbox360,Xbox,83.0
14476,Super Robot Taisen OG Saga: Endless Frontier,DS,Nintendo,83.0
14477,Red Dead Redemption: Undead Nightmare Pack,PlayStation3,PlayStation,83.0
14478,Freedom Wars,PlayStationVita,PlayStation,83.0
14479,Operation Flashpoint: Elite,Xbox,Xbox,83.0
14480,Dead to Rights,Xbox,Xbox,83.0
14481,Ultimate Mortal Kombat,DS,Nintendo,83.0
14482,Warrior Kings: Battles,PC,PC_Gamer,83.0
14483,Gauntlet: Dark Legacy,PlayStation2,PlayStation,83.0
14484,James Bond 007: Everything or Nothing,GameBoyAdvance,Nintendo,83.0
14485,IGI 2: Covert Strike,PC,PC_Gamer,83.0
14486,Cuphead,Switch,Nintendo,83.0
14487,Greg Hastings' Tournament Paintball,Xbox,Xbox,83.0
14488,ICEY,Switch,Nintendo,83.0
14489,Pac-Man World 2,GameCube,Nintendo,83.0
14490,Inazuma Eleven 2: Blizzard,DS,Nintendo,83.0
14491,Devil May Cry,Switch,Nintendo,83.0
14492,Crash Twinsanity,PlayStation2,PlayStation,83.0
14493,Mini Ninjas,Xbox360,Xbox,83.0
14494,Steambot Chronicles,PlayStation2,PlayStation,83.0
14495,The Secret World,PC,PC_Gamer,83.0
14496,Test Drive Off-Road Wide Open,Xbox,Xbox,83.0
14497,Custom Robo Arena,DS,Nintendo,83.0
14498,Guacamelee!,PlayStationVita,PlayStation,83.0
14499,SBK X: Superbike World Championship,Xbox360,Xbox,83.0
14500,Darkwatch,PlayStation2,PlayStation,83.0
14501,Sam & Max: Season One,Wii,Nintendo,83.0
14502,Romance of the Three Kingdoms X,PlayStation2,PlayStation,83.0
14503,Max Payne 2: The Fall of Max Payne,PlayStation2,PlayStation,83.0
14504,Rock of Ages,Xbox360,Xbox,83.0
14505,Blood Omen 2,GameCube,Nintendo,83.0
14506,Tak and the Power of Juju,GameCube,Nintendo,83.0
14507,Indiana Jones and the Emperor's Tomb,PlayStation2,PlayStation,83.0
14508,Tak 2: The Staff of Dreams,PlayStation2,PlayStation,83.0
14509,Ty the Tasmanian Tiger 2: Bush Rescue,PlayStation2,PlayStation,83.0
14510,The Grim Adventures of Billy & Mandy,PlayStation2,PlayStation,83.0
14511,Nickelodeon Kart Racers 2: Grand Prix,Switch,Nintendo,83.0
14512,Phantasy Star Online Episode III: C.A.R.D. Revolution,GameCube,Nintendo,83.0
14513,Mafia,PlayStation2,PlayStation,83.0
14514,Ar tonelico II: Melody of Metafalica,PlayStation2,PlayStation,83.0
14515,Frogger 2: Swampy's Revenge,PC,PC_Gamer,83.0
14516,The Splatters,Xbox360,Xbox,83.0
14517,Dragon Ball Z: Budokai Tenkaichi,PlayStation2,PlayStation,83.0
14518,Nioh,PlayStation4,PlayStation,83.0
14519,Conflict: Desert Storm,Xbox,Xbox,83.0
14520,Danganronpa Another Episode: Ultra Despair Girls,PlayStationVita,PlayStation,83.0
14521,NBA Hoopz,Dreamcast,OTRO,83.0
14522,Scrapland,PC,PC_Gamer,83.0
14523,Puyo Pop Fever,GameCube,Nintendo,83.0
14524,Fire Pro Wrestling 2,GameBoyAdvance,Nintendo,83.0
14525,NBA 2K11,Xbox360,Xbox,83.0
14526,Naruto: Clash of Ninja Revolution 2,Wii,Nintendo,83.0
14527,Sudeki,Xbox,Xbox,83.0
14528,SOCOM: U.S. Navy Seals: Combined Assault,PlayStation2,PlayStation,83.0
14529,Pid,Xbox360,Xbox,83.0
14530,Pirates: The Legend of Black Kat,PlayStation2,PlayStation,83.0
14531,The Red Star,PlayStation2,PlayStation,83.0
14532,World in Conflict: Soviet Assault,PC,PC_Gamer,83.0
14533,Dynasty Warriors 4: Xtreme Legends,PlayStation2,PlayStation,83.0
14534,SSX Tricky,Xbox,Xbox,83.0
14535,Binary Domain,PlayStation3,PlayStation,83.0
14536,Untold Legends: The Warrior's Code,PSP,PlayStation,83.0
14537,Don't Starve,PC,PC_Gamer,83.0
14538,Pitfall: The Lost Expedition,Xbox,Xbox,83.0
14539,Pokemon Rumble,Wii,Nintendo,83.0
14540,Fat Princess,PlayStation3,PlayStation,83.0
14541,NFL Fever 2002,Xbox,Xbox,83.0
14542,Tennis World Tour 2,XboxOne,Xbox,83.0
14543,Battlefield 2: Modern Combat,PlayStation2,PlayStation,83.0
14544,Pokemon Conquest,DS,Nintendo,83.0
14545,SoulCalibur,Xbox360,Xbox,83.0
14546,X-Men Legends,PlayStation2,PlayStation,83.0
14547,XCOM: Enemy Unknown,Xbox360,Xbox,83.0
14548,Puzzle Quest: Challenge of the Warlords,Xbox360,Xbox,83.0
14549,Colin McRae Rally 2.0,PlayStation,PlayStation,83.0
14550,Def Jam: Fight for NY: The Takeover,PSP,PlayStation,83.0
14551,Yakuza 3,PlayStation3,PlayStation,83.0
14552,Forza Motorsport 2,Xbox360,Xbox,83.0
14553,Spider-Man,Dreamcast,OTRO,83.0
14554,Worms: Open Warfare 2,PSP,PlayStation,83.0
14555,Spider-Man: Friend or Foe,Wii,Nintendo,83.0
14556,World Rally Championship,PlayStation2,PlayStation,83.0
14557,Heave Ho,Switch,Nintendo,83.0
14558,Sega Soccer Slam,Xbox,Xbox,83.0
14559,Assassin's Creed: Brotherhood,PlayStation3,PlayStation,83.0
14560,Evergrace,PlayStation2,PlayStation,83.0
14561,Kingdom Hearts III,XboxOne,Xbox,83.0
14562,Lock's Quest,DS,Nintendo,83.0
14563,Tomb Raider: Legend,DS,Nintendo,83.0
14564,Fat Princess,PlayStation3,PlayStation,83.0
14565,The Walking Dead: Season Two Episode 2 - A House Divided,Xbox360,Xbox,83.0
14566,Fight'N Rage,Switch,Nintendo,83.0
14567,Dying Light: The Following,PC,PC_Gamer,83.0
14568,TRON: Evolution - Battle Grids,Wii,Nintendo,83.0
14569,World of Outlaws: Sprint Cars 2002,PlayStation2,PlayStation,83.0
14570,Tom Clancy's Splinter Cell Pandora Tomorrow,PlayStation2,PlayStation,83.0
14571,DeathSpank,PlayStation3,PlayStation,83.0
14572,ShellShock: Nam '67,PlayStation2,PlayStation,83.0
14573,Star Wars: Empire at War,PC,PC_Gamer,83.0
14574,Skullgirls: 2nd Encore,Switch,Nintendo,83.0
14575,Metro: Last Light,Xbox360,Xbox,83.0
14576,Time Commando,PC,PC_Gamer,83.0
14577,The Legend of Heroes: Trails in the Sky,PSP,PlayStation,83.0
14578,Classic NES Series: Metroid,GameBoyAdvance,Nintendo,83.0
14579,Little Nightmares: Complete Edition,Switch,Nintendo,83.0
14580,Mini Ninjas,Wii,Nintendo,83.0
14581,Capcom vs. SNK 2 EO,Xbox,Xbox,83.0
14582,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,PlayStationVita,PlayStation,83.0
14583,Circle of Blood,PC,PC_Gamer,83.0
14584,Kao the Kangaroo Round 2,PlayStation2,PlayStation,83.0
14585,Mat Hoffman's Pro BMX,PlayStation,PlayStation,83.0
14586,MX vs. ATV Unleashed,Xbox,Xbox,83.0
14587,Until Dawn,PlayStation4,PlayStation,83.0
14588,Postal 2: Share the Pain,PC,PC_Gamer,83.0
14589,Viewtiful Joe,PlayStation2,PlayStation,83.0
14590,Street Fighter Alpha Anthology,PlayStation2,PlayStation,83.0
14591,The Walking Dead: Season Two - A Telltale Games Series,PC,PC_Gamer,83.0
14592,Pushmo,3DS,Nintendo,83.0
14593,Resident Evil 4: Ultimate HD Edition,PC,PC_Gamer,83.0
14594,Toki Tori,Wii,Nintendo,83.0
14595,Spyro Reignited Trilogy,Switch,Nintendo,83.0
14596,Geometry Wars: Retro Evolved 2,Xbox360,Xbox,83.0
14597,King Arthur,PlayStation2,PlayStation,83.0
14598,Okami HD,XboxOne,Xbox,83.0
14599,Panzer Dragoon Orta,Xbox,Xbox,84.0
14600,Tomb Raider,PlayStation,PlayStation,84.0
14601,Shenmue I & II,PlayStation4,PlayStation,84.0
14602,Dead to Rights,PlayStation2,PlayStation,84.0
14603,Assassin's Creed: Brotherhood - The Da Vinci Disappearance,Xbox360,Xbox,84.0
14604,"Warhammer 40,000: Fire Warrior",PlayStation2,PlayStation,84.0
14605,James Bond 007: Everything or Nothing,PlayStation2,PlayStation,84.0
14606,Age of Wonders III - Eternal Lords,PC,PC_Gamer,84.0
14607,NBA Live 2003,PlayStation2,PlayStation,84.0
14608,Cold Winter,PlayStation2,PlayStation,84.0
14609,Homeworld 2,PC,PC_Gamer,84.0
14610,BloodRayne,PlayStation2,PlayStation,84.0
14611,Bloodstained: Ritual of the Night,PlayStation4,PlayStation,84.0
14612,Fantasy Life,3DS,Nintendo,84.0
14613,Transistor,PC,PC_Gamer,84.0
14614,Life is Strange: Episode 5 - Polarized,XboxOne,Xbox,84.0
14615,Polarium,DS,Nintendo,84.0
14616,Kingdom Hearts 358/2 Days,DS,Nintendo,84.0
14617,Escape from Monkey Island,PlayStation2,PlayStation,84.0
14618,Pump It Up: Exceed,PlayStation2,PlayStation,84.0
14619,Gitaroo Man Lives!,PSP,PlayStation,84.0
14620,Alice: Madness Returns,PC,PC_Gamer,84.0
14621,Baldur's Gate: Dark Alliance,PlayStation2,PlayStation,84.0
14622,Kuon,PlayStation2,PlayStation,84.0
14623,Forever Kingdom,PlayStation2,PlayStation,84.0
14624,lilt line,Wii,Nintendo,84.0
14625,Super Monkey Ball 2,GameCube,Nintendo,84.0
14626,Ghostbusters: The Video Game,PlayStation2,PlayStation,84.0
14627,Need for Speed Carbon,PlayStation2,PlayStation,84.0
14628,Prince of Persia Rival Swords,PSP,PlayStation,84.0
14629,Hot Shots Golf Fore!,PlayStation2,PlayStation,84.0
14630,Need for Speed Underground,Xbox,Xbox,84.0
14631,Judgment,PlayStation4,PlayStation,84.0
14632,Unreal Championship,Xbox,Xbox,84.0
14633,Tony Hawk's Pro Skater 4,GameCube,Nintendo,84.0
14634,The Urbz: Sims in the City,GameCube,Nintendo,84.0
14635,Musashi: Samurai Legend,PlayStation2,PlayStation,84.0
14636,Cossacks: The Art of War,PC,PC_Gamer,84.0
14637,Star Trek: Tactical Assault,PSP,PlayStation,84.0
14638,Dinotopia: The Timestone Pirates,GameBoyAdvance,Nintendo,84.0
14639,NCAA Football 2002,PlayStation2,PlayStation,84.0
14640,FIFA 07 Soccer,PSP,PlayStation,84.0
14641,Deus Ex: Human Revolution,Xbox360,Xbox,84.0
14642,Dishonored,PC,PC_Gamer,84.0
14643,Bloodstained: Ritual of the Night,PC,PC_Gamer,84.0
14644,Fight Night Round 3,Xbox,Xbox,84.0
14645,Tony Hawk's Pro Skater 3,PC,PC_Gamer,84.0
14646,Ratchet & Clank Collection,PlayStation3,PlayStation,84.0
14647,Gunpoint,PC,PC_Gamer,84.0
14648,Double Dragon Advance,GameBoyAdvance,Nintendo,84.0
14649,WarioWare D.I.Y. Showcase,Wii,Nintendo,84.0
14650,Spider-Man 2: Enter: Electro,PlayStation,PlayStation,84.0
14651,Blaster Master: Overdrive,Wii,Nintendo,84.0
14652,LIMBO,Switch,Nintendo,84.0
14653,Deathsmiles,Xbox360,Xbox,84.0
14654,MVP 07 NCAA Baseball,PlayStation2,PlayStation,84.0
14655,Toy Story Racer,PlayStation,PlayStation,84.0
14656,NHL Hitz Pro,PlayStation2,PlayStation,84.0
14657,Kengo: Master of Bushido,PlayStation2,PlayStation,84.0
14658,Tony Hawk's Pro Skater 3,GameCube,Nintendo,84.0
14659,Yakuza Kiwami 2,PC,PC_Gamer,84.0
14660,Peter Jackson's King Kong: The Official Game of the Movie,PlayStation2,PlayStation,84.0
14661,Beach Spikers: Virtua Beach Volleyball,GameCube,Nintendo,84.0
14662,Legends of War: Patton's Campaign,PSP,PlayStation,84.0
14663,Jurassic World Evolution: Complete Edition,Switch,Nintendo,84.0
14664,Disney/Pixar Toy Story 3,Xbox360,Xbox,84.0
14665,South Park: The Stick of Truth,Xbox360,Xbox,84.0
14666,Battlefield 2,PC,PC_Gamer,84.0
14667,Heroes of the Pacific,PlayStation2,PlayStation,84.0
14668,Atelier Ayesha Plus: The Alchemist of Dusk,PlayStationVita,PlayStation,84.0
14669,The Walking Dead: Season Two Episode 2 - A House Divided,PlayStation3,PlayStation,84.0
14670,Star Wars: Battlefront (2004),PC,PC_Gamer,84.0
14671,Bloodstained: Curse of the Moon 2,Switch,Nintendo,84.0
14672,Final Fantasy XI: Chains of Promathia,PlayStation2,PlayStation,84.0
14673,DemiKids: Light Version,GameBoyAdvance,Nintendo,84.0
14674,Mortal Kombat: Deception,GameCube,Nintendo,84.0
14675,Harry Potter and the Chamber of Secrets,PC,PC_Gamer,84.0
14676,Phantasy Star Online,Dreamcast,OTRO,84.0
14677,The Lord of the Rings: The Two Towers,GameCube,Nintendo,84.0
14678,Dance Dance Revolution,PlayStation,PlayStation,84.0
14679,Rayman Legends,PlayStationVita,PlayStation,84.0
14680,X-Men Legends,GameCube,Nintendo,84.0
14681,Tekken 2,PlayStation,PlayStation,84.0
14682,INSIDE,PlayStation4,PlayStation,84.0
14683,3D Sonic the Hedgehog 2,3DS,Nintendo,84.0
14684,Godzilla: Save the Earth,PlayStation2,PlayStation,84.0
14685,Sniper Elite,PlayStation2,PlayStation,84.0
14686,Green Day: Rock Band,Wii,Nintendo,84.0
14687,Age of Empires III: The Asian Dynasties,PC,PC_Gamer,84.0
14688,The Messenger,Switch,Nintendo,84.0
14689,Dave Mirra Freestyle BMX 2,PlayStation2,PlayStation,84.0
14690,NHL Hitz 20-03,GameCube,Nintendo,84.0
14691,Manhunt,PlayStation2,PlayStation,84.0
14692,The Bigs,Xbox360,Xbox,84.0
14693,Life is Strange: Episode 5 - Polarized,PC,PC_Gamer,84.0
14694,Detention,Switch,Nintendo,84.0
14695,Crash 'N' Burn,PlayStation2,PlayStation,84.0
14696,Final Fantasy XIV: Shadowbringers,PlayStation4,PlayStation,84.0
14697,Baten Kaitos Origins,GameCube,Nintendo,84.0
14698,NCAA College Basketball 2K3,Xbox,Xbox,84.0
14699,Brothers: A Tale of Two Sons,Switch,Nintendo,84.0
14700,Overcooked! 2: Surf 'n' Turf,Switch,Nintendo,84.0
14701,NCAA Football 2003,PlayStation2,PlayStation,84.0
14702,Rhythm Heaven,DS,Nintendo,84.0
14703,Buffy the Vampire Slayer: Chaos Bleeds,GameCube,Nintendo,84.0
14704,Hunter: The Reckoning,Xbox,Xbox,84.0
14705,Etrian Odyssey,DS,Nintendo,84.0
14706,The Legend of Zelda: Link's Awakening,Switch,Nintendo,84.0
14707,Dengeki Bunko: Fighting Climax,PlayStationVita,PlayStation,84.0
14708,Dark Souls II: Crown of the Ivory King,PlayStation3,PlayStation,84.0
14709,Final Fantasy X / X-2 HD Remaster,PlayStationVita,PlayStation,84.0
14710,Kingdom Hearts 3D: Dream Drop Distance,3DS,Nintendo,84.0
14711,P.N. 03,GameCube,Nintendo,84.0
14712,Rayman Legends,PlayStation4,PlayStation,84.0
14713,Crusader Kings III,PC,PC_Gamer,84.0
14714,Dragon Ball Z Budokai HD Collection,Xbox360,Xbox,84.0
14715,Trauma Center: Under the Knife 2,DS,Nintendo,84.0
14716,Summoner 2,PlayStation2,PlayStation,84.0
14717,Nobunaga's Ambition: Iron Triangle,PlayStation2,PlayStation,84.0
14718,Shantae: Half-Genie Hero,WiiU,Nintendo,84.0
14719,A Plague Tale: Innocence,XboxOne,Xbox,84.0
14720,Super Robot Taisen: Original Generation 2,GameBoyAdvance,Nintendo,84.0
14721,Ghostbusters: The Video Game,Wii,Nintendo,84.0
14722,Rogue Legacy,Switch,Nintendo,84.0
14723,Pumpkin Jack,Switch,Nintendo,84.0
14724,Yakuza,PlayStation2,PlayStation,84.0
14725,Devil May Cry 4: Special Edition,PlayStation4,PlayStation,84.0
14726,Europa Universalis III,PC,PC_Gamer,84.0
14727,Dragon Ball Z: Tenkaichi Tag Team,PSP,PlayStation,84.0
14728,Max & the Magic Marker,Wii,Nintendo,84.0
14729,Dungeon Travelers 2: The Royal Library & the Monster Seal,PlayStationVita,PlayStation,84.0
14730,Sphinx and the Cursed Mummy,GameCube,Nintendo,84.0
14731,Trine 2,PC,PC_Gamer,84.0
14732,Puppeteer,PlayStation3,PlayStation,84.0
14733,Aliens Versus Predator: Extinction,PlayStation2,PlayStation,84.0
14734,Serious Sam: Next Encounter,GameCube,Nintendo,84.0
14735,Romance of the Three Kingdoms XI,PlayStation2,PlayStation,84.0
14736,Bit.Trip Beat,Wii,Nintendo,84.0
14737,Tekken Tag Tournament,PlayStation2,PlayStation,84.0
14738,Tony Hawk's Pro Skater 4,Xbox,Xbox,84.0
14739,Evan's Remains,Switch,Nintendo,84.0
14740,Adventures of Mana,PlayStationVita,PlayStation,84.0
14741,Bravely Default,3DS,Nintendo,84.0
14742,Trials Evolution: Origin of Pain,Xbox360,Xbox,84.0
14743,Rollcage Stage II,PlayStation,PlayStation,84.0
14744,Tiger Woods PGA Tour 2003,PlayStation2,PlayStation,84.0
14745,Midnight Club II,PlayStation2,PlayStation,84.0
14746,Lara Croft and the Guardian of Light,Xbox360,Xbox,84.0
14747,City of Heroes,PC,PC_Gamer,84.0
14748,DOOM,PlayStation4,PlayStation,84.0
14749,MediEvil: Resurrection,PSP,PlayStation,84.0
14750,Medal of Honor Frontline,PlayStation2,PlayStation,84.0
14751,Forza Horizon,Xbox360,Xbox,84.0
14752,Mortal Kombat: Unchained,PSP,PlayStation,84.0
14753,Phantasy Star Online Episode I & II,GameCube,Nintendo,84.0
14754,The Punisher (2005),Xbox,Xbox,84.0
14755,The Walking Dead: Episode 3 - Long Road Ahead,PC,PC_Gamer,84.0
14756,Professor Layton and the Curious Village,DS,Nintendo,84.0
14757,Devil May Cry 5,PlayStation4,PlayStation,84.0
14758,Final Fantasy IV Advance,GameBoyAdvance,Nintendo,84.0
14759,Rocket League,PlayStation4,PlayStation,84.0
14760,Kororinpa: Marble Mania,Wii,Nintendo,84.0
14761,Assetto Corsa,PC,PC_Gamer,84.0
14762,Duck Dodgers Starring Daffy Duck,Nintendo64,Nintendo,84.0
14763,Tony Hawk's Underground,Xbox,Xbox,84.0
14764,Final Fantasy X / X-2 HD Remaster,PlayStation3,PlayStation,84.0
14765,The Witcher 2: Assassins of Kings,Xbox360,Xbox,84.0
14766,Shogo: Mobile Armor Division,PC,PC_Gamer,84.0
14767,Golf: Tee It Up!,Xbox360,Xbox,84.0
14768,Ys VIII: Lacrimosa of DANA,PlayStation4,PlayStation,84.0
14769,Over the Hedge,PlayStation2,PlayStation,84.0
14770,Call of Duty 4: Modern Warfare,PlayStation3,PlayStation,84.0
14771,Lowrider,PlayStation2,PlayStation,84.0
14772,Grand Theft Auto V,PlayStation4,PlayStation,84.0
14773,Red Dead Redemption 2,PlayStation4,PlayStation,84.0
14774,Blood Omen 2,PlayStation2,PlayStation,84.0
14775,Crash Bandicoot N. Sane Trilogy,PlayStation4,PlayStation,84.0
14776,Ninjatown,DS,Nintendo,84.0
14777,NIER,Xbox360,Xbox,84.0
14778,The Operative: No One Lives Forever,PlayStation2,PlayStation,84.0
14779,Grand Theft Auto III,PlayStation2,PlayStation,84.0
14780,Skate,Xbox360,Xbox,84.0
14781,Age of Wonders II: The Wizard's Throne,PC,PC_Gamer,84.0
14782,Tom Clancy's Rainbow Six 3,Xbox,Xbox,84.0
14783,WWF SmackDown! 2: Know Your Role,PlayStation,PlayStation,84.0
14784,LIMBO,Xbox360,Xbox,84.0
14785,Streets of Rage 4,Switch,Nintendo,84.0
14786,Resident Evil Code: Veronica X HD,Xbox360,Xbox,84.0
14787,Tomb Raider,PC,PC_Gamer,84.0
14788,A Short Hike,PC,PC_Gamer,84.0
14789,Star Wars: Battlefront,Xbox,Xbox,84.0
14790,Sid Meier's Civilization III,PC,PC_Gamer,84.0
14791,Golden Axe,Xbox360,Xbox,84.0
14792,Tony Hawk's Pro Skater 4,PlayStation2,PlayStation,84.0
14793,A Boy and His Blob,Wii,Nintendo,84.0
14794,NASCAR 07,PlayStation2,PlayStation,84.0
14795,Vandal Hearts: Flames of Judgment,Xbox360,Xbox,84.0
14796,Rayman Origins,PlayStationVita,PlayStation,84.0
14797,Mini Metro,Switch,Nintendo,84.0
14798,Shovel Knight,WiiU,Nintendo,84.0
14799,Gungrave: Overdose,PlayStation2,PlayStation,84.0
14800,Sonic Mania,Switch,Nintendo,84.0
14801,Gran Turismo 3: A-Spec,PlayStation2,PlayStation,84.0
14802,The Secret of Monkey Island: Special Edition,Xbox360,Xbox,84.0
14803,Mega Man Legacy Collection,XboxOne,Xbox,84.0
14804,Tesla Effect: A Tex Murphy Adventure,PC,PC_Gamer,84.0
14805,DOOM Eternal,XboxOne,Xbox,84.0
14806,Assault Android Cactus+,Switch,Nintendo,84.0
14807,DJ Hero 2,Xbox360,Xbox,84.0
14808,Halo 2,Xbox,Xbox,84.0
14809,Mat Hoffman's Pro BMX 2,GameCube,Nintendo,84.0
14810,Garfield's Nightmare,DS,Nintendo,84.0
14811,Starpoint Gemini 2,PC,PC_Gamer,84.0
14812,Horizon Zero Dawn,PlayStation4,PlayStation,84.0
14813,Final Fantasy XII: The Zodiac Age,PlayStation4,PlayStation,84.0
14814,Sword of Mana,GameBoyAdvance,Nintendo,84.0
14815,LEGO The Lord of the Rings,Xbox360,Xbox,84.0
14816,Brothers in Arms: D-Day,PSP,PlayStation,84.0
14817,Frostpunk,PC,PC_Gamer,84.0
14818,Europa Universalis IV: Wealth of Nations,PC,PC_Gamer,84.0
14819,Super Mario 3D Land,3DS,Nintendo,84.0
14820,UEFA EURO 2008,Xbox360,Xbox,84.0
14821,MotoGP,Xbox,Xbox,84.0
14822,What Remains of Edith Finch,PC,PC_Gamer,84.0
14823,Guild Wars Factions,PC,PC_Gamer,84.0
14824,Super Robot Taisen: Original Generation,GameBoyAdvance,Nintendo,84.0
14825,Devil May Cry 4,Xbox360,Xbox,84.0
14826,The Elder Scrolls V: Skyrim,Switch,Nintendo,84.0
14827,ESPN NBA Basketball,PlayStation2,PlayStation,84.0
14828,Child of Light,Switch,Nintendo,84.0
14829,Rayman Legends: Definitive Edition,Switch,Nintendo,84.0
14830,Omega Five,Xbox360,Xbox,84.0
14831,Rise of Nations: Rise of Legends,PC,PC_Gamer,84.0
14832,Sonic Adventure 2 Battle,GameCube,Nintendo,84.0
14833,The Binding of Isaac,PC,PC_Gamer,84.0
14834,Def Jam: Fight for NY,Xbox,Xbox,84.0
14835,The Binding of Isaac: Rebirth,PC,PC_Gamer,84.0
14836,BPM: Bullets Per Minute,PC,PC_Gamer,84.0
14837,Yu-Gi-Oh! Nightmare Troubadour,DS,Nintendo,84.0
14838,Condemned 2: Bloodshot,Xbox360,Xbox,84.0
14839,Juiced: Eliminator,PSP,PlayStation,84.0
14840,Far Cry 3: Blood Dragon,Xbox360,Xbox,84.0
14841,The Warriors,PlayStation2,PlayStation,84.0
14842,Excite Truck,Wii,Nintendo,84.0
14843,James Bond 007: Everything or Nothing,GameCube,Nintendo,84.0
14844,SOMA,PC,PC_Gamer,84.0
14845,Borderlands 2: Tiny Tina's Assault on Dragon Keep,Xbox360,Xbox,84.0
14846,Fallout: New Vegas,Xbox360,Xbox,84.0
14847,FTL: Faster Than Light,PC,PC_Gamer,84.0
14848,Undertale,PC,PC_Gamer,84.0
14849,X-Men: Mutant Academy 2,PlayStation,PlayStation,84.0
14850,Pac 'n Roll,DS,Nintendo,84.0
14851,Max Payne,PlayStation2,PlayStation,84.0
14852,Blast Corps,Nintendo64,Nintendo,84.0
